date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,West Bengal,Koch Bihar,736135,2,111,113,0.017699115044247787,-2128.0,-15.146118170598038,-1,-0.12283196744339497,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.344,True,0.02702702702702703,0.82,Targeted demographic investigation,0.05883944813726732,-0.041,False,0.49
2025-01-09,West Bengal,Paschim Medinipur,721445,1,64,65,0.015384615384615385,-552.0,-3.8833508448060465,-1,-0.02396996750022029,SEVERE,Ageing population; Large population swing,-0.067,True,0.022222222222222223,0.82,Targeted demographic investigation,0.05883944813726732,-0.043,False,0.49
2025-02-09,Gujarat,Rajkot,360003,2,108,110,0.01818181818181818,-2912.0,-20.748916129621467,-1,-0.12869281050243586,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.36,True,0.05263157894736842,0.819,Targeted demographic investigation,0.10531248384816365,-0.087,False,0.47
2025-09-09,Bihar,Patna,803110,1,46,47,0.02127659574468085,-509.0,-3.576054528175935,-1,-0.012678137879715279,SEVERE,Ageing population; Large population swing,-0.035,True,0.14705882352941177,0.819,Targeted demographic investigation,0.08259998383421771,-0.061,False,0.43
2025-01-11,Delhi,West Delhi,110018,8,100,108,0.07407407407407407,-4106.0,-29.281748735583168,-1,-0.12443626602444813,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.348,True,0.05,0.819,Targeted demographic investigation,0.10480626661134639,-0.031,False,0.48
2025-01-09,Uttar Pradesh,Kushinagar,274802,18,92,110,0.16363636363636364,-2609.0,-18.5835490612744,-1,-0.12205357265419536,SEVERE,Sudden demographic shock; Large population swing,-0.342,True,0.034482758620689655,0.819,Targeted demographic investigation,0.1148424654950211,0.049,False,0.48
2025-01-09,Uttar Pradesh,Kushinagar,274305,18,94,112,0.16071428571428573,-2761.0,-19.669805808432002,-1,-0.12205357265419536,SEVERE,Sudden demographic shock; Large population swing,-0.342,True,0.02631578947368421,0.819,Targeted demographic investigation,0.1148424654950211,0.046,False,0.49
2025-01-09,Bihar,Bhagalpur,853201,9,86,95,0.09473684210526316,-1200.0,-8.514234872162145,-1,-0.09224333110650229,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.258,True,0.023255813953488372,0.819,Targeted demographic investigation,0.08259998383421771,0.012,False,0.49
2025-01-09,West Bengal,Malda,732203,1,105,106,0.009433962264150943,-1506.0,-10.701041218413636,-1,-0.11202976461781489,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.314,True,0.024390243902439025,0.819,Targeted demographic investigation,0.05883944813726732,-0.049,False,0.49
2025-01-09,Odisha,Nabarangapur,764072,6,85,91,0.06593406593406594,-1150.0,-8.156913573755038,-1,-0.08570114496145664,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.24,True,0.02702702702702703,0.819,Targeted demographic investigation,0.13890236893759855,-0.073,False,0.49
2025-01-09,Haryana,Hisar,125001,6,104,110,0.05454545454545454,-3646.0,-25.994392790237786,-1,-0.12747596557851537,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.357,True,0.05,0.819,Targeted demographic investigation,0.11828562350840546,-0.064,False,0.48
2025-01-09,Uttar Pradesh,Allahabad,211003,6,80,86,0.06976744186046512,-1271.0,-9.021631115900236,-1,-0.09566296004375252,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.268,True,0.07894736842105263,0.818,Targeted demographic investigation,0.1148424654950211,-0.045,False,0.46
2025-01-09,West Bengal,Dakshin Dinajpur,733142,8,66,74,0.10810810810810811,-699.0,-4.933875462122939,-1,-0.049832286999176634,SEVERE,Large population swing,-0.139,True,0.02631578947368421,0.818,Targeted demographic investigation,0.05883944813726732,0.049,False,0.49
2025-01-11,Uttar Pradesh,Allahabad,212107,8,95,103,0.07766990291262135,-1830.0,-13.016483232091684,-1,-0.11002368719400879,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.308,True,0.03125,0.818,Targeted demographic investigation,0.1148424654950211,-0.037,False,0.48
2025-01-09,Uttar Pradesh,Bara Banki,227131,17,75,92,0.18478260869565216,-1021.0,-7.235024623864704,-1,-0.08961017654892545,SEVERE,Sudden demographic shock; Large population swing,-0.251,True,0.027777777777777776,0.817,Targeted demographic investigation,0.1148424654950211,0.07,False,0.49
2025-01-11,Bihar,Sitamarhi,843324,9,100,109,0.08256880733944955,-2678.0,-19.076652453076207,-1,-0.11947172978256382,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.334,True,0.02564102564102564,0.817,Targeted demographic investigation,0.08259998383421771,-0.0,False,0.49
2025-01-09,West Bengal,Koch Bihar,736156,1,65,66,0.015151515151515152,-573.0,-4.033425790137031,-1,-0.0301179670323396,SEVERE,Ageing population; Large population swing,-0.084,True,0.023255813953488372,0.817,Targeted demographic investigation,0.05883944813726732,-0.044,False,0.49
2025-01-09,Bihar,Vaishali,843114,8,96,104,0.07692307692307693,-1912.0,-13.602490161479338,-1,-0.11066237580930227,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.31,True,0.02631578947368421,0.817,Targeted demographic investigation,0.08259998383421771,-0.006,False,0.49
2025-02-09,Bihar,Muzaffarpur,843123,3,61,64,0.046875,-634.0,-4.469357774193701,-1,-0.025720087700243033,SEVERE,Ageing population; Large population swing,-0.072,True,0.02631578947368421,0.817,Targeted demographic investigation,0.08259998383421771,-0.036,False,0.49
2025-01-09,Uttar Pradesh,Agra,282007,11,94,105,0.10476190476190476,-3469.0,-24.72947539387663,-1,-0.12386528247814721,SEVERE,Sudden demographic shock; Large population swing,-0.347,True,0.058823529411764705,0.817,Targeted demographic investigation,0.1148424654950211,-0.01,False,0.47
2025-01-09,Bihar,Darbhanga,846003,9,81,90,0.1,-1077.0,-7.635224478080663,-1,-0.08422388818828808,SEVERE,Sudden demographic shock; Large population swing,-0.236,True,0.022727272727272728,0.817,Targeted demographic investigation,0.08259998383421771,0.017,False,0.49
2025-01-12,Bihar,Begusarai,851129,15,95,110,0.13636363636363635,-2563.0,-18.25481346673986,-1,-0.12077618539430734,SEVERE,Sudden demographic shock; Large population swing,-0.338,True,0.022727272727272728,0.816,Targeted demographic investigation,0.08259998383421771,0.054,False,0.49
2025-01-09,Bihar,Buxar,802117,7,62,69,0.10144927536231885,-668.0,-4.712336257110533,-1,-0.04050815613826364,SEVERE,Large population swing,-0.113,True,0.027777777777777776,0.816,Targeted demographic investigation,0.08259998383421771,0.019,False,0.49
2025-01-09,Uttar Pradesh,Azamgarh,276204,22,83,105,0.20952380952380953,-1636.0,-11.630076594272111,-1,-0.11597431010124648,SEVERE,Sudden demographic shock; Large population swing,-0.325,True,0.03225806451612903,0.816,Targeted demographic investigation,0.1148424654950211,0.095,False,0.48
2025-01-09,West Bengal,Malda,732207,9,90,99,0.09090909090909091,-1574.0,-11.1869981842473,-1,-0.10337189799940338,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.289,True,0.02631578947368421,0.816,Targeted demographic investigation,0.05883944813726732,0.032,False,0.49
2025-01-09,Uttar Pradesh,Kaushambi,212216,25,83,108,0.23148148148148148,-1751.0,-12.451915580608457,-1,-0.11754693015809492,SEVERE,Sudden demographic shock; Large population swing,-0.329,True,0.024390243902439025,0.816,Targeted demographic investigation,0.1148424654950211,0.117,False,0.49
2025-01-09,Uttar Pradesh,Maharajganj,273304,23,89,112,0.20535714285714285,-2710.0,-19.305338084056757,-1,-0.12493768693079133,SEVERE,Sudden demographic shock; Large population swing,-0.35,True,0.02702702702702703,0.816,Targeted demographic investigation,0.1148424654950211,0.091,False,0.49
2025-01-09,Assam,Goalpara,783120,1,65,66,0.015151515151515152,-577.0,-4.0620114940095995,-1,-0.030500439622278663,SEVERE,Ageing population; Large population swing,-0.085,True,0.022727272727272728,0.816,Targeted demographic investigation,0.08452069033412117,-0.069,False,0.49
2025-01-09,Assam,Marigaon,782127,11,78,89,0.12359550561797752,-999.0,-7.077803252565577,-1,-0.08433821424063548,SEVERE,Sudden demographic shock; Large population swing,-0.236,True,0.02631578947368421,0.816,Targeted demographic investigation,0.08452069033412117,0.039,False,0.49
2025-01-09,Bihar,West Champaran,845101,9,100,109,0.08256880733944955,-2331.0,-16.59684264213089,-1,-0.11947172978256382,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.334,True,0.024390243902439025,0.816,Targeted demographic investigation,0.08259998383421771,-0.0,False,0.49
2025-01-09,Uttar Pradesh,Gorakhpur,273413,21,82,103,0.20388349514563106,-1543.0,-10.965458979234894,-1,-0.11169749038942578,SEVERE,Sudden demographic shock; Large population swing,-0.313,True,0.027777777777777776,0.815,Targeted demographic investigation,0.1148424654950211,0.089,False,0.49
2025-01-09,Uttar Pradesh,Varanasi,221101,16,86,102,0.1568627450980392,-1742.0,-12.387597746895176,-1,-0.11150809761509328,SEVERE,Sudden demographic shock; Large population swing,-0.312,True,0.03125,0.815,Targeted demographic investigation,0.1148424654950211,0.042,False,0.48
2025-01-11,Chhattisgarh,Mahasamund,493558,4,98,102,0.0392156862745098,-14157.0,-101.11047614137968,-1,-0.12760058091561388,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.357,True,0.07692307692307693,0.815,Targeted demographic investigation,0.10908089573903966,-0.07,False,0.46
2025-01-09,Uttar Pradesh,Etah,207302,25,84,109,0.22935779816513763,-2090.0,-14.874553983808637,-1,-0.12185549691806719,SEVERE,Sudden demographic shock; Large population swing,-0.341,True,0.027777777777777776,0.815,Targeted demographic investigation,0.1148424654950211,0.115,False,0.49
2025-01-09,Telangana,Vikarabad,501101,4,55,59,0.06779661016949153,-528.0,-3.7118366215706353,-1,-0.012712112788086594,SEVERE,Ageing population; Large population swing,-0.036,True,0.02631578947368421,0.815,Targeted demographic investigation,0.16032531050093268,-0.093,False,0.49
2025-01-09,Maharashtra,Palghar,401602,5,51,56,0.08928571428571429,-502.0,-3.52602954639894,-1,-0.004313838003514259,SEVERE,Ageing population; Large population swing,-0.012,True,0.027777777777777776,0.815,Targeted demographic investigation,0.06659235764788345,0.023,False,0.49
2025-01-03,Andhra Pradesh,Rangareddi,501510,11,52,63,0.1746031746031746,-548.0,-3.8547651409334778,-1,-0.024017300150860676,SEVERE,Large population swing,-0.067,True,0.02564102564102564,0.815,Targeted demographic investigation,0.15531138569274908,0.019,False,0.49
2025-01-09,Uttar Pradesh,Maharajganj,273302,18,86,104,0.17307692307692307,-2003.0,-14.252814924580273,-1,-0.11623781408459599,SEVERE,Sudden demographic shock; Large population swing,-0.325,True,0.03225806451612903,0.814,Targeted demographic investigation,0.1148424654950211,0.058,False,0.48
2025-01-09,Rajasthan,Ajmer,305001,12,80,92,0.13043478260869565,-3439.0,-24.515082614832366,-1,-0.12340018131593133,SEVERE,Sudden demographic shock; Large population swing,-0.345,True,0.11363636363636363,0.814,Targeted demographic investigation,0.11876048102546506,0.012,False,0.44
2025-01-09,Jharkhand,Palamu,822124,13,97,110,0.11818181818181818,-4209.0,-30.017830610301807,-1,-0.12513349647730765,SEVERE,Sudden demographic shock; Large population swing,-0.35,True,0.030303030303030304,0.814,Targeted demographic investigation,0.08787247444952806,0.03,False,0.48
2025-01-09,Bihar,Madhepura,852114,4,69,73,0.0547945205479452,-727.0,-5.133975389230919,-1,-0.05138569274592797,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.144,True,0.027777777777777776,0.814,Targeted demographic investigation,0.08259998383421771,-0.028,False,0.49
2025-01-09,Madhya Pradesh,Ujjain,456006,8,86,94,0.0851063829787234,-2341.0,-16.66830690181231,-1,-0.1185825607111749,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.332,True,0.09090909090909091,0.814,Targeted demographic investigation,0.13380530763173754,-0.049,False,0.45
2025-01-09,Bihar,Banka,813106,10,94,104,0.09615384615384616,-2178.0,-15.503439469005144,-1,-0.11249011293448719,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.315,True,0.022727272727272728,0.814,Targeted demographic investigation,0.08259998383421771,0.014,False,0.49
2025-01-09,Uttar Pradesh,Balrampur,271609,9,72,81,0.1111111111111111,-836.0,-5.9129358197584105,-1,-0.07079678435122871,SEVERE,Sudden demographic shock; Large population swing,-0.198,True,0.02631578947368421,0.813,Targeted demographic investigation,0.1148424654950211,-0.004,False,0.49
2025-01-09,Odisha,Kalahandi,766037,6,50,56,0.10714285714285714,-503.0,-3.5331759723670824,-1,-0.004520347469245678,SEVERE,Large population swing,-0.013,True,0.024390243902439025,0.813,Targeted demographic investigation,0.13890236893759855,-0.032,False,0.49
2025-01-09,Assam,Dhubri,783330,7,84,91,0.07692307692307693,-1715.0,-12.19464424575534,-1,-0.10695942658901547,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.299,True,0.06976744186046512,0.813,Targeted demographic investigation,0.08452069033412117,-0.008,False,0.47
2025-01-09,Assam,Nagaon,782122,7,69,76,0.09210526315789473,-776.0,-5.484150261669883,-1,-0.05851915289904486,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.164,True,0.024390243902439025,0.813,Targeted demographic investigation,0.08452069033412117,0.008,False,0.49
2025-01-09,West Bengal,Puruliya,723201,7,78,85,0.08235294117647059,-950.0,-6.727628380126613,-1,-0.07707222646932566,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.216,True,0.02127659574468085,0.813,Targeted demographic investigation,0.05883944813726732,0.024,False,0.49
2025-01-09,Uttar Pradesh,Azamgarh,276126,11,55,66,0.16666666666666666,-646.0,-4.555114885811406,-1,-0.03578321520392591,SEVERE,Large population swing,-0.1,True,0.029411764705882353,0.813,Targeted demographic investigation,0.1148424654950211,0.052,False,0.49
2025-01-09,Uttar Pradesh,Agra,283102,11,77,88,0.125,-1086.0,-7.699542311793942,-1,-0.08619319816426552,SEVERE,Sudden demographic shock; Large population swing,-0.241,True,0.030303030303030304,0.813,Targeted demographic investigation,0.1148424654950211,0.01,False,0.48
2025-07-11,Manipur,Kakching,795103,8,40,48,0.16666666666666666,-672.0,-4.740921960983101,-1,-0.03820079756679773,SEVERE,Large population swing,-0.107,True,0.19444444444444445,0.813,Targeted demographic investigation,0.17584753305969958,-0.009,False,0.4
2025-01-11,Madhya Pradesh,Indore,452010,10,82,92,0.10869565217391304,-2945.0,-20.984748186570155,-1,-0.1229674385769346,SEVERE,Sudden demographic shock; Large population swing,-0.344,True,0.10869565217391304,0.812,Targeted demographic investigation,0.13380530763173754,-0.025,False,0.45
2025-01-11,Bihar,Muzaffarpur,843111,6,103,109,0.05504587155963303,-2669.0,-19.012334619362928,-1,-0.12319139288864,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.345,True,0.023809523809523808,0.812,Targeted demographic investigation,0.08259998383421771,-0.028,False,0.49
2025-01-09,Uttar Pradesh,Baghpat,250623,5,55,60,0.08333333333333333,-593.0,-4.176354309499874,-1,-0.020898022148228224,SEVERE,Ageing population; Large population swing,-0.059,True,0.034482758620689655,0.812,Targeted demographic investigation,0.1148424654950211,-0.032,False,0.48
2025-01-09,Uttar Pradesh,Sultanpur,228161,25,73,98,0.25510204081632654,-1193.0,-8.464209890385149,-1,-0.103897056965093,SEVERE,Sudden demographic shock; Large population swing,-0.291,True,0.024390243902439025,0.812,Targeted demographic investigation,0.1148424654950211,0.14,False,0.49
2025-01-11,Rajasthan,Bikaner,334001,9,79,88,0.10227272727272728,-3329.0,-23.72897575833673,-1,-0.12408186758930628,SEVERE,Sudden demographic shock; Large population swing,-0.347,True,0.13157894736842105,0.812,Targeted demographic investigation,0.11876048102546506,-0.016,False,0.43
2025-01-09,Bihar,West Champaran,845452,15,91,106,0.14150943396226415,-2802.0,-19.96280927312583,-1,-0.11982537515704039,SEVERE,Sudden demographic shock; Large population swing,-0.335,True,0.025,0.811,Targeted demographic investigation,0.08259998383421771,0.059,False,0.49
2025-01-09,Uttar Pradesh,Hardoi,241303,12,88,100,0.12,-1898.0,-13.502440197925349,-1,-0.11139686852236663,SEVERE,Sudden demographic shock; Large population swing,-0.312,True,0.03125,0.811,Targeted demographic investigation,0.1148424654950211,0.005,False,0.48
2025-01-11,Uttar Pradesh,Sant Kabir Nagar,272271,7,97,104,0.0673076923076923,-2067.0,-14.710186186541367,-1,-0.11584012901575014,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.324,True,0.025,0.811,Targeted demographic investigation,0.1148424654950211,-0.048,False,0.49
2025-01-11,Uttar Pradesh,Bijnor,246733,11,87,98,0.11224489795918367,-3024.0,-21.549315838053385,-1,-0.12426636980173811,SEVERE,Sudden demographic shock; Large population swing,-0.348,True,0.07894736842105263,0.811,Targeted demographic investigation,0.1148424654950211,-0.003,False,0.46
2025-01-09,Madhya Pradesh,Sheopur,476337,12,82,94,0.1276595744680851,-2180.0,-15.517732320941429,-1,-0.11438706960740874,SEVERE,Sudden demographic shock; Large population swing,-0.32,True,0.07142857142857142,0.811,Targeted demographic investigation,0.13380530763173754,-0.006,False,0.46
2025-01-09,Delhi,East Delhi,110091,14,71,85,0.16470588235294117,-3486.0,-24.850964635335046,-1,-0.12546362427188762,SEVERE,Sudden demographic shock; Large population swing,-0.351,True,0.14893617021276595,0.81,Targeted demographic investigation,0.10480626661134639,0.06,False,0.43
2025-01-09,West Bengal,Murshidabad,742226,11,66,77,0.14285714285714285,-781.0,-5.519882391510594,-1,-0.06619992950414832,SEVERE,Sudden demographic shock; Large population swing,-0.185,True,0.02857142857142857,0.809,Targeted demographic investigation,0.05883944813726732,0.084,False,0.49
2025-01-09,West Bengal,Murshidabad,742134,5,66,71,0.07042253521126761,-732.0,-5.169707519071629,-1,-0.05050177110429599,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.141,True,0.024390243902439025,0.809,Targeted demographic investigation,0.05883944813726732,0.012,False,0.49
2025-01-09,West Bengal,South 24 Parganas,700135,1,85,86,0.011627906976744186,-971.0,-6.877703325457597,-1,-0.08468482312472958,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.237,True,0.02564102564102564,0.809,Targeted demographic investigation,0.05883944813726732,-0.047,False,0.49
2025-01-09,Bihar,Muzaffarpur,843103,4,97,101,0.039603960396039604,-1873.0,-13.323779548721795,-1,-0.11382166762854384,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.319,True,0.029411764705882353,0.809,Targeted demographic investigation,0.08259998383421771,-0.043,False,0.49
2025-01-09,Uttar Pradesh,Azamgarh,276001,23,81,104,0.22115384615384615,-2158.0,-15.360510949642302,-1,-0.12120772425587967,SEVERE,Sudden demographic shock; Large population swing,-0.339,True,0.034482758620689655,0.809,Targeted demographic investigation,0.1148424654950211,0.106,False,0.48
2025-01-09,Uttar Pradesh,Kanpur Dehat,209715,14,73,87,0.16091954022988506,-1019.0,-7.22073177192842,-1,-0.08747727316869935,SEVERE,Sudden demographic shock; Large population swing,-0.245,True,0.02857142857142857,0.809,Targeted demographic investigation,0.1148424654950211,0.046,False,0.49
2025-01-09,West Bengal,Bankura,722122,8,73,81,0.09876543209876543,-850.0,-6.0129857833124,-1,-0.07288059182153994,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.204,True,0.023809523809523808,0.809,Targeted demographic investigation,0.05883944813726732,0.04,False,0.49
2025-09-11,Bihar,Kishanganj,855117,1,52,53,0.018867924528301886,-903.0,-6.391746359623933,-1,-0.07547435641737066,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.211,True,0.23809523809523808,0.809,Targeted demographic investigation,0.08259998383421771,-0.064,False,0.38
2025-01-09,Bihar,Nawada,805110,5,82,87,0.05747126436781609,-1112.0,-7.885349386965637,-1,-0.08627670801187526,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.242,True,0.023809523809523808,0.808,Targeted demographic investigation,0.08259998383421771,-0.025,False,0.49
2025-01-09,Madhya Pradesh,Damoh,470880,11,70,81,0.13580246913580246,-1340.0,-9.514734507702043,-1,-0.10124079738644731,SEVERE,Sudden demographic shock; Large population swing,-0.283,True,0.1,0.808,Targeted demographic investigation,0.13380530763173754,0.002,False,0.45
2025-01-09,Bihar,Darbhanga,847103,13,84,97,0.13402061855670103,-1556.0,-11.058362516820742,-1,-0.10707542294570482,SEVERE,Sudden demographic shock; Large population swing,-0.3,True,0.02702702702702703,0.808,Targeted demographic investigation,0.08259998383421771,0.051,False,0.49
2025-01-09,West Bengal,Murshidabad,742122,5,52,57,0.08771929824561403,-586.0,-4.126329327722878,-1,-0.01929435854233852,SEVERE,Ageing population; Large population swing,-0.054,True,0.043478260869565216,0.808,Targeted demographic investigation,0.05883944813726732,0.029,False,0.48
2025-01-09,Bihar,Nalanda,803213,1,101,102,0.00980392156862745,-1639.0,-11.651515872176539,-1,-0.1149308859874929,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.322,True,0.02564102564102564,0.808,Targeted demographic investigation,0.08259998383421771,-0.073,False,0.49
2025-01-09,West Bengal,Puruliya,723213,5,48,53,0.09433962264150944,-523.0,-3.676104491729925,-1,-0.00781189341261912,SEVERE,Ageing population; Large population swing,-0.022,True,0.046511627906976744,0.808,Targeted demographic investigation,0.05883944813726732,0.036,False,0.48
2025-01-09,Assam,Lakhimpur,784160,14,61,75,0.18666666666666668,-710.0,-5.012486147772503,-1,-0.06071851846904741,SEVERE,Sudden demographic shock; Large population swing,-0.17,True,0.025,0.808,Targeted demographic investigation,0.08452069033412117,0.102,False,0.49
2025-01-09,Rajasthan,Udaipur,313011,4,54,58,0.06896551724137931,-671.0,-4.733775535014959,-1,-0.035165004546748424,SEVERE,Ageing population; Large population swing,-0.098,True,0.07692307692307693,0.807,Targeted demographic investigation,0.11876048102546506,-0.05,False,0.46
2025-01-12,Bihar,Madhubani,847108,2,98,100,0.02,-1655.0,-11.765858687666812,-1,-0.11302435479695727,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.316,True,0.02564102564102564,0.807,Targeted demographic investigation,0.08259998383421771,-0.063,False,0.49
2025-01-11,Uttar Pradesh,Banda,210125,9,89,98,0.09183673469387756,-2091.0,-14.88170040977678,-1,-0.11086198615542775,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.31,True,0.030303030303030304,0.807,Targeted demographic investigation,0.1148424654950211,-0.023,False,0.48
2025-01-11,Jharkhand,Deoghar,815353,8,91,99,0.08080808080808081,-7362.0,-52.550511687853934,-1,-0.12277836406335929,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.344,True,0.058823529411764705,0.807,Targeted demographic investigation,0.08787247444952806,-0.007,False,0.47
2025-01-11,Chhattisgarh,Baloda Bazar,493228,5,76,81,0.06172839506172839,-1276.0,-9.057363245740946,-1,-0.09691751804388848,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.271,True,0.08571428571428572,0.807,Targeted demographic investigation,0.10908089573903966,-0.047,False,0.46
2025-12-12,Maharashtra,Nanded,431801,3,44,47,0.06382978723404255,-572.0,-4.0262793641688885,-1,-0.01956890501470776,SEVERE,Ageing population; Large population swing,-0.055,True,0.13513513513513514,0.806,Targeted demographic investigation,0.06659235764788345,-0.003,False,0.43
2025-10-11,Manipur,Kakching,795103,5,33,38,0.13157894736842105,-495.0,-3.4760045646219453,-1,-0.003767805791847212,SEVERE,Large population swing,-0.011,True,0.19444444444444445,0.806,Targeted demographic investigation,0.17584753305969958,-0.044,False,0.4
2025-02-09,Uttar Pradesh,Varanasi,221007,16,86,102,0.1568627450980392,-2355.0,-16.7683568653663,-1,-0.12011134951935754,SEVERE,Sudden demographic shock; Large population swing,-0.336,True,0.034482758620689655,0.806,Targeted demographic investigation,0.1148424654950211,0.042,False,0.48
2025-01-09,Jharkhand,Chatra,825103,5,94,99,0.050505050505050504,-1821.0,-12.952165398378405,-1,-0.11232622100318113,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.314,True,0.02631578947368421,0.806,Targeted demographic investigation,0.08787247444952806,-0.037,False,0.49
2025-01-09,Assam,Nagaon,782125,5,79,84,0.05952380952380952,-1056.0,-7.485149532749678,-1,-0.08289394026732966,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.232,True,0.02564102564102564,0.806,Targeted demographic investigation,0.08452069033412117,-0.025,False,0.49
2025-01-09,Chhattisgarh,Mahasamund,493551,6,83,89,0.06741573033707865,-1425.0,-10.122180714994123,-1,-0.1007735938918426,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.282,True,0.047619047619047616,0.806,Targeted demographic investigation,0.10908089573903966,-0.042,False,0.48
2025-01-11,Uttar Pradesh,Kheri,262907,5,86,91,0.054945054945054944,-1352.0,-9.600491619319747,-1,-0.09951277944915271,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.279,True,0.03333333333333333,0.806,Targeted demographic investigation,0.1148424654950211,-0.06,False,0.48
2025-01-09,Uttar Pradesh,Ambedkar Nagar,224122,24,77,101,0.2376237623762376,-1727.0,-12.280401357373044,-1,-0.11690265421698398,SEVERE,Sudden demographic shock; Large population swing,-0.327,True,0.029411764705882353,0.806,Targeted demographic investigation,0.1148424654950211,0.123,False,0.49
2025-01-09,Uttar Pradesh,Banda,210129,18,87,105,0.17142857142857143,-2423.0,-17.254313831199966,-1,-0.12207882863419972,SEVERE,Sudden demographic shock; Large population swing,-0.342,True,0.02631578947368421,0.806,Targeted demographic investigation,0.1148424654950211,0.057,False,0.49
2025-01-09,Bihar,Bhojpur,802112,0,74,74,0.0,-702.0,-4.955314740027365,-1,-0.059569498822450884,SEVERE,Ageing population; Large population swing,-0.167,True,0.021739130434782608,0.805,Targeted demographic investigation,0.08259998383421771,-0.083,False,0.49
2025-01-09,Madhya Pradesh,Jhabua,457661,8,98,106,0.07547169811320754,-3623.0,-25.830024992970518,-1,-0.12439132321892443,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.348,True,0.023809523809523808,0.805,Targeted demographic investigation,0.13380530763173754,-0.058,False,0.49
2025-01-11,Maharashtra,Beed,431124,1,104,105,0.009523809523809525,-2183.0,-15.539171598845854,-1,-0.12389546258616957,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.347,True,0.027777777777777776,0.805,Targeted demographic investigation,0.06659235764788345,-0.057,False,0.49
2025-01-12,Uttar Pradesh,Amroha,244235,9,85,94,0.09574468085106383,-1617.0,-11.49429450087741,-1,-0.10489421109273733,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.294,True,0.030303030303030304,0.805,Targeted demographic investigation,0.1148424654950211,-0.019,False,0.48
2025-01-09,Haryana,Palwal,121103,11,77,88,0.125,-2095.0,-14.910286113649347,-1,-0.11417310788830026,SEVERE,Sudden demographic shock; Large population swing,-0.32,True,0.0851063829787234,0.804,Targeted demographic investigation,0.11828562350840546,0.007,False,0.46
2025-01-11,Bihar,Patna,801505,2,93,95,0.021052631578947368,-1398.0,-9.929227213854286,-1,-0.10593698438099552,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.297,True,0.025,0.804,Targeted demographic investigation,0.08259998383421771,-0.062,False,0.49
2025-01-11,Uttar Pradesh,Fatehpur,212655,10,84,94,0.10638297872340426,-4372.0,-31.182698043108974,-1,-0.12491662679757165,SEVERE,Sudden demographic shock; Large population swing,-0.35,True,0.08333333333333333,0.804,Targeted demographic investigation,0.1148424654950211,-0.008,False,0.46
2025-01-09,Jharkhand,Giridih,825108,5,99,104,0.04807692307692308,-2442.0,-17.390095924594664,-1,-0.12232636747665326,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.342,True,0.02564102564102564,0.804,Targeted demographic investigation,0.08787247444952806,-0.04,False,0.49
