date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Odisha,Baleshwar,756040,0,6,6,0.0,-368.0,-2.5684084666678952,1,0.017795068220541888,NORMAL,Ageing population; Large population swing,0.05,False,0.0,0.409,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Baleshwar,756025,0,1,1,0.0,-316.0,-2.1967943163245045,1,0.030454091726538457,NORMAL,Ageing population; Large population swing,0.085,False,0.0,0.173,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Kendrapara,754250,0,7,7,0.0,-303.0,-2.103890778738657,1,0.041605939385922164,NORMAL,Ageing population; Large population swing,0.116,False,0.0,0.462,Monitor closely,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Ganjam,761103,0,8,8,0.0,-308.0,-2.1396229085793674,1,0.03902409873127777,NORMAL,Ageing population; Large population swing,0.109,False,0.0,0.483,Monitor closely,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Jagatsinghapur,754113,0,9,9,0.0,-317.0,-2.2039407422926467,1,0.0326539163402354,NORMAL,Ageing population; Large population swing,0.091,False,0.0,0.497,Monitor closely,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Ganjam,761140,0,1,1,0.0,-296.0,-2.053865796961662,1,0.03901835075255311,NORMAL,Ageing population; Large population swing,0.109,False,0.0,0.182,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Ganjam,761115,0,8,8,0.0,-428.0,-2.9971940247564226,1,0.0015003086696634416,NORMAL,Ageing population; Large population swing,0.004,False,0.0,0.441,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Rajasthan,Jhunjhunun,333514,0,10,10,0.0,-305.0,-2.1181836306749413,1,0.04056229670315148,NORMAL,Ageing population; Large population swing,0.114,False,0.0,0.525,Monitor closely,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Nagaur,341515,0,2,2,0.0,-331.0,-2.3039907058466365,1,0.026799093095819848,NORMAL,Ageing population; Large population swing,0.075,False,0.0,0.25,No action,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Nagaur,341029,0,1,1,0.0,-360.0,-2.511237058922758,1,0.01958076447573709,NORMAL,Ageing population; Large population swing,0.055,False,0.0,0.161,No action,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Ganganagar,335002,0,10,10,0.0,-369.0,-2.5755548926360374,1,0.017470537565836386,NORMAL,Ageing population; Large population swing,0.049,False,0.0,0.499,Monitor closely,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Dausa,303510,0,6,6,0.0,-354.0,-2.4683585031139055,1,0.02134979169106732,NORMAL,Ageing population; Large population swing,0.06,False,0.0,0.413,No action,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Jaipur,302034,0,8,8,0.0,-387.0,-2.7041905600625955,1,0.01182586766547089,NORMAL,Ageing population; Large population swing,0.033,False,0.0,0.453,Monitor closely,0.11876048102546506,-0.119,True,1.0
2025-01-09,Rajasthan,Pali,306501,0,4,4,0.0,-301.0,-2.0895979268023726,1,0.0401514495681603,NORMAL,Ageing population; Large population swing,0.112,False,0.0,0.367,No action,0.11876048102546506,-0.119,True,1.0
2025-01-09,Andhra Pradesh,Ananthapur,515231,0,2,2,0.0,-332.0,-2.3111371318147786,1,0.025107794425419883,NORMAL,Ageing population; Large population swing,0.07,False,0.0,0.248,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Anantapur,515812,0,10,10,0.0,-295.0,-2.04671937099352,1,0.04125014842240471,NORMAL,Ageing population; Large population swing,0.115,False,0.0,0.526,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Anakapalli,531084,0,2,2,0.0,-298.0,-2.0681586488979464,1,0.038673309641140796,NORMAL,Ageing population; Large population swing,0.108,False,0.0,0.263,No action,0.15531138569274908,-0.155,True,1.0
